ticker,name,exchange,currency,price,market_cap_usd,dollar_volume_usd,first_trade,fifty_two_week_high,pulled,source
BROS,Dutch Bros Inc.,NYQ,USD,46.24,8110331392.0,171298392.0,2021-09-15,74.024,2026-09-04,Yahoo Finance screener via yfinance
UGI,UGI Corporation,NYQ,USD,37.8,8107909120.0,67058447.0,1973-02-21,41.34,2026-09-04,Yahoo Finance screener via yfinance
MOS,The Mosaic Company,NYQ,USD,25.49,8103159808.0,223316361.0,1988-01-26,36.99,2026-09-04,Yahoo Finance screener via yfinance
WULF,TeraWulf Inc.,NCM,USD,16.23,8098261504.0,532499321.0,1994-04-05,29.84,2026-09-04,Yahoo Finance screener via yfinance
CHRD,Chord Energy Corporation,NMS,USD,148.0,8095285248.0,118015348.0,2010-06-17,153.0,2026-09-04,Yahoo Finance screener via yfinance
MORN,"Morningstar, Inc.",NMS,USD,215.76,8093927936.0,87419263.0,2005-05-03,261.37,2026-09-04,Yahoo Finance screener via yfinance
EMN,Eastman Chemical Company,NYQ,USD,70.77,8090894848.0,80575325.0,1993-12-14,83.47,2026-09-04,Yahoo Finance screener via yfinance
IMVT,"Immunovant, Inc.",NMS,USD,39.12,8080340992.0,49499005.0,2019-06-21,45.42,2026-09-04,Yahoo Finance screener via yfinance
TWST,Twist Bioscience Corporation,NMS,USD,128.71,8071072768.0,232487328.0,2018-10-31,155.44,2026-09-04,Yahoo Finance screener via yfinance
THG,"The Hanover Insurance Group, Inc.",NYQ,USD,231.68,8067148288.0,73959206.0,1995-10-11,236.07,2026-09-04,Yahoo Finance screener via yfinance
CELH,"Celsius Holdings, Inc.",NCM,USD,31.61,7998437888.0,312957492.0,2007-01-22,66.74,2026-09-04,Yahoo Finance screener via yfinance
SIMO,Silicon Motion Technology Corporation,NMS,USD,235.7,7992056832.0,234628272.0,2005-06-30,355.0,2026-09-04,Yahoo Finance screener via yfinance
LEVI,Levi Strauss & Co.,NYQ,USD,20.7,7966406656.0,53105063.0,2019-03-21,25.7,2026-09-04,Yahoo Finance screener via yfinance
Z,"Zillow Group, Inc.",NMS,USD,35.34,7947081216.0,141410713.0,2015-08-03,93.88,2026-09-04,Yahoo Finance screener via yfinance
NFG,National Fuel Gas Company,NYQ,USD,83.53,7939116544.0,53176869.0,1973-05-03,97.06,2026-09-04,Yahoo Finance screener via yfinance
RIOT,"Riot Platforms, Inc.",NCM,USD,21.14,7932974080.0,389717908.0,2016-03-31,30.32,2026-09-04,Yahoo Finance screener via yfinance
PRMB,Primo Brands Corporation,NYQ,USD,21.91,7930186752.0,79451225.0,1992-06-16,26.21,2026-09-04,Yahoo Finance screener via yfinance
SSRM,SSR Mining Inc.,NMS,USD,38.89,7930033152.0,125084824.0,1996-08-01,39.43,2026-09-04,Yahoo Finance screener via yfinance
APPF,"AppFolio, Inc.",NGM,USD,223.57,7918177280.0,88942853.0,2015-06-26,288.735,2026-09-04,Yahoo Finance screener via yfinance
SSL,Sasol Limited,NYQ,USD,12.35,7916815872.0,17831881.0,1982-04-26,14.37,2026-09-04,Yahoo Finance screener via yfinance
PJT,PJT Partners Inc.,NYQ,USD,185.82,7915412992.0,84686722.0,2015-09-22,195.62,2026-09-04,Yahoo Finance screener via yfinance
ZWS,Zurn Elkay Water Solutions Corporation,NYQ,USD,47.62,7898447872.0,45603293.0,2012-03-29,55.0,2026-09-04,Yahoo Finance screener via yfinance
CAE.TO,CAE Inc.,TOR,CAD,33.74,7874455582.0,22089395.0,1995-01-12,47.65,2026-09-04,Yahoo Finance screener via yfinance
IDA,"IDACORP, Inc.",NYQ,USD,136.12,7873458688.0,74766360.0,1973-02-21,154.91,2026-09-04,Yahoo Finance screener via yfinance
DSV.TO,Discovery Mining Ltd.,TOR,CAD,13.33,7869373600.0,25269245.0,2014-10-24,13.43,2026-09-04,Yahoo Finance screener via yfinance
ALKS,Alkermes plc,NMS,USD,46.88,7864741888.0,90717535.0,1991-07-16,55.67,2026-09-04,Yahoo Finance screener via yfinance
GAP,"The Gap, Inc.",NYQ,USD,22.32,7840349696.0,171095522.0,1980-03-17,29.36,2026-09-04,Yahoo Finance screener via yfinance
FAF,First American Financial Corporation,NYQ,USD,76.51,7811671040.0,65942362.0,2010-05-28,79.87,2026-09-04,Yahoo Finance screener via yfinance
DBX,"Dropbox, Inc.",NMS,USD,35.7,7762701824.0,140656144.0,2018-03-23,36.366,2026-09-04,Yahoo Finance screener via yfinance
CWEN,"Clearway Energy, Inc.",NYQ,USD,31.47,7761634816.0,42102517.0,2015-05-15,41.74,2026-09-04,Yahoo Finance screener via yfinance
AXTA,Axalta Coating Systems Ltd.,NYQ,USD,35.97,7698299904.0,65346843.0,2014-11-12,38.61,2026-09-04,Yahoo Finance screener via yfinance
SYRE,"Spyre Therapeutics, Inc.",NMS,USD,87.25,7693160448.0,115478516.0,2016-04-07,110.175,2026-09-04,Yahoo Finance screener via yfinance
FLR,Fluor Corporation,NYQ,USD,57.5,7690110976.0,147775460.0,2000-12-01,58.35,2026-09-04,Yahoo Finance screener via yfinance
VLY,Valley National Bancorp,NMS,USD,13.9,7681212928.0,94351421.0,1990-03-23,15.2,2026-09-04,Yahoo Finance screener via yfinance
NOV,NOV Inc.,NYQ,USD,21.49,7660714496.0,80886383.0,1996-10-29,21.83,2026-09-04,Yahoo Finance screener via yfinance
UGP,Ultrapar Participações S.A.,NYQ,USD,7.16,7629839360.0,25552350.0,1999-10-07,7.245,2026-09-04,Yahoo Finance screener via yfinance
KEX,Kirby Corporation,NYQ,USD,143.27,7564656128.0,80455131.0,1980-03-17,157.69,2026-09-04,Yahoo Finance screener via yfinance
TAP,Molson Coors Beverage Company,NYQ,USD,40.57,7564435968.0,123771565.0,1975-06-12,54.82,2026-09-04,Yahoo Finance screener via yfinance
GGAL,Grupo Financiero Galicia S.A.,NCM,USD,44.63,7562707456.0,45648323.0,2000-07-25,62.52,2026-09-04,Yahoo Finance screener via yfinance
EFN.TO,Element Fleet Management Corp.,TOR,CAD,26.33,7560678857.0,20720612.0,2011-12-16,38.26,2026-09-04,Yahoo Finance screener via yfinance
FORM,"FormFactor, Inc.",NMS,USD,96.76,7558961664.0,149988837.0,2003-06-12,160.27,2026-09-04,Yahoo Finance screener via yfinance
ETSY,"Etsy, Inc.",NYQ,USD,82.03,7528856576.0,239280033.0,2015-04-16,87.974,2026-09-04,Yahoo Finance screener via yfinance
BZ,Kanzhun Limited,NMS,USD,16.84,7525574144.0,76772381.0,2021-06-11,25.26,2026-09-04,Yahoo Finance screener via yfinance
BTO.TO,B2Gold Corp.,TOR,CAD,7.83,7500858646.0,27391657.0,2008-02-13,8.6,2026-09-04,Yahoo Finance screener via yfinance
AVAV,"AeroVironment, Inc.",NMS,USD,147.21,7481597440.0,233763297.0,2007-01-23,417.86,2026-09-04,Yahoo Finance screener via yfinance
CAG,"Conagra Brands, Inc.",NYQ,USD,15.62,7475194880.0,255199498.0,1980-03-17,20.32,2026-09-04,Yahoo Finance screener via yfinance
AVT,"Avnet, Inc.",NMS,USD,90.82,7453867520.0,114583235.0,1973-05-03,100.0,2026-09-04,Yahoo Finance screener via yfinance
NE,Noble Corporation plc,NYQ,USD,46.59,7437731328.0,69875868.0,2021-06-09,54.98,2026-09-04,Yahoo Finance screener via yfinance
OMF,"OneMain Holdings, Inc.",NYQ,USD,64.58,7429378560.0,66028659.0,2013-10-16,71.93,2026-09-04,Yahoo Finance screener via yfinance
STAG,"STAG Industrial, Inc.",NYQ,USD,37.7,7419649536.0,61070155.0,2011-04-15,42.61,2026-09-04,Yahoo Finance screener via yfinance
OKLO,Oklo Inc.,NYQ,USD,39.84,7410942976.0,388250242.0,2021-07-08,193.84,2026-09-04,Yahoo Finance screener via yfinance
DUOL,"Duolingo, Inc.",NMS,USD,158.82,7399919104.0,208155527.0,2021-07-28,353.0,2026-09-04,Yahoo Finance screener via yfinance
AXS,AXIS Capital Holdings Limited,NYQ,USD,101.4,7398785024.0,70857914.0,2003-07-01,119.99,2026-09-04,Yahoo Finance screener via yfinance
MTDR,Matador Resources Company,NYQ,USD,59.72,7390601728.0,115914131.0,2012-02-02,66.84,2026-09-04,Yahoo Finance screener via yfinance
SFM,"Sprouts Farmers Market, Inc.",NMS,USD,79.13,7378684416.0,159097354.0,2013-08-01,141.24,2026-09-04,Yahoo Finance screener via yfinance
APLD,Applied Digital Corporation,NMS,USD,25.91,7366311424.0,494883539.0,2022-04-13,50.725,2026-09-04,Yahoo Finance screener via yfinance
SLAB,Silicon Laboratories Inc.,NMS,USD,220.71,7364377600.0,84708498.0,2000-03-24,220.9,2026-09-04,Yahoo Finance screener via yfinance
SSD,"Simpson Manufacturing Co., Inc.",NYQ,USD,178.08,7298551808.0,52782556.0,1994-05-26,213.49,2026-09-04,Yahoo Finance screener via yfinance
PPC,Pilgrim's Pride Corporation,NMS,USD,30.51,7264691200.0,49144227.0,1987-12-30,44.87,2026-09-04,Yahoo Finance screener via yfinance
MSA,MSA Safety Incorporated,NYQ,USD,187.71,7241530880.0,56258940.0,1973-02-22,208.92,2026-09-04,Yahoo Finance screener via yfinance
VNO,Vornado Realty Trust,NYQ,USD,36.54,7236704256.0,58204310.0,1980-03-17,43.37,2026-09-04,Yahoo Finance screener via yfinance
RYTM,"Rhythm Pharmaceuticals, Inc.",NGM,USD,104.89,7221894656.0,79802724.0,2017-10-09,122.2,2026-09-04,Yahoo Finance screener via yfinance
AWI,"Armstrong World Industries, Inc.",NYQ,USD,170.84,7220180480.0,77462273.0,2006-10-18,206.08,2026-09-04,Yahoo Finance screener via yfinance
CIFR,Cipher Digital Inc.,NMS,USD,17.37,7209083904.0,509484281.0,2020-10-20,30.14,2026-09-04,Yahoo Finance screener via yfinance
CAVA,"CAVA Group, Inc.",NYQ,USD,61.67,7203438080.0,199603157.0,2023-06-15,98.79,2026-09-04,Yahoo Finance screener via yfinance
SGHC,Super Group (SGHC) Limited,NYQ,USD,14.17,7199448064.0,40528552.0,2020-11-23,15.86,2026-09-04,Yahoo Finance screener via yfinance
TEX,Terex Corporation,NYQ,USD,62.76,7173467648.0,83454043.0,1980-03-19,74.69,2026-09-04,Yahoo Finance screener via yfinance
TRNO,Terreno Realty Corporation,NYQ,USD,65.8,7170246656.0,57758253.0,2010-02-10,78.94,2026-09-04,Yahoo Finance screener via yfinance
NCLH,Norwegian Cruise Line Holdings Ltd.,NYQ,USD,15.59,7158738432.0,248230029.0,2013-01-18,27.18,2026-09-04,Yahoo Finance screener via yfinance
NXE,NexGen Energy Ltd.,NYQ,USD,10.67,7154300416.0,57020875.0,2013-08-14,13.96,2026-09-04,Yahoo Finance screener via yfinance
FSS,Federal Signal Corporation,NYQ,USD,117.16,7151635456.0,60465222.0,1980-03-17,134.51,2026-09-04,Yahoo Finance screener via yfinance
ACA,"Arcosa, Inc.",NYQ,USD,145.48,7144058368.0,112381845.0,2018-11-05,146.92,2026-09-04,Yahoo Finance screener via yfinance
LUMN,"Lumen Technologies, Inc.",NYQ,USD,6.91,7127287296.0,91215420.0,1980-03-17,11.95,2026-09-04,Yahoo Finance screener via yfinance
TFPM,Triple Flag Precious Metals Corp.,NYQ,USD,34.55,7117404160.0,22670363.0,2022-08-30,41.7,2026-09-04,Yahoo Finance screener via yfinance
CPX.TO,Capital Power Corporation,TOR,CAD,62.32,7098580146.0,27254199.0,2009-08-10,77.02,2026-09-04,Yahoo Finance screener via yfinance
ESE,ESCO Technologies Inc.,NYQ,USD,273.87,7095305728.0,64915954.0,1990-10-01,362.15,2026-09-04,Yahoo Finance screener via yfinance
TTD,"The Trade Desk, Inc.",NGM,USD,15.09,7090492416.0,329332852.0,2016-09-21,56.39,2026-09-04,Yahoo Finance screener via yfinance
MBLY,Mobileye Global Inc.,NMS,USD,8.32,7073560576.0,51322868.0,2022-10-26,15.81,2026-09-04,Yahoo Finance screener via yfinance
OR,OR Royalties Inc.,NYQ,USD,37.68,7064844288.0,41221166.0,2016-07-06,48.06,2026-09-04,Yahoo Finance screener via yfinance
PDI,PIMCO Dynamic Income Fund,NYQ,USD,15.29,7057319936.0,47011337.0,2012-05-25,20.17,2026-09-04,Yahoo Finance screener via yfinance
CLF,Cleveland-Cliffs Inc.,NYQ,USD,12.28,7006231552.0,250971112.0,1973-02-21,16.7,2026-09-04,Yahoo Finance screener via yfinance
HXL,Hexcel Corporation,NYQ,USD,92.43,6989876224.0,89256786.0,1980-03-17,111.74,2026-09-04,Yahoo Finance screener via yfinance
VCTR,"Victory Capital Holdings, Inc.",NMS,USD,113.46,6978875904.0,61515062.0,2018-02-08,123.55,2026-09-04,Yahoo Finance screener via yfinance
LW,"Lamb Weston Holdings, Inc.",NYQ,USD,50.44,6934649856.0,80150371.0,2016-11-10,67.07,2026-09-04,Yahoo Finance screener via yfinance
DSGX,The Descartes Systems Group Inc.,NMS,USD,80.75,6919534080.0,44501567.0,1999-01-27,109.0,2026-09-04,Yahoo Finance screener via yfinance
BLDR,"Builders FirstSource, Inc.",NYQ,USD,64.18,6905540608.0,144159961.0,2005-06-28,151.03,2026-09-04,Yahoo Finance screener via yfinance
URBN,"Urban Outfitters, Inc.",NMS,USD,80.58,6901708800.0,95170137.0,1993-11-09,85.43,2026-09-04,Yahoo Finance screener via yfinance
WFRD,Weatherford International plc,NMS,USD,96.43,6895912448.0,120635087.0,2021-01-04,113.15,2026-09-04,Yahoo Finance screener via yfinance
S,"SentinelOne, Inc.",NYQ,USD,19.8,6891372544.0,141845339.0,2021-06-30,23.95,2026-09-04,Yahoo Finance screener via yfinance
BLTE,"Belite Bio, Inc",NCM,USD,171.09,6890161152.0,32492386.0,2022-04-29,200.0,2026-09-04,Yahoo Finance screener via yfinance
CHE,Chemed Corporation,NYQ,USD,524.45,6854541312.0,95764570.0,1973-05-03,557.0,2026-09-04,Yahoo Finance screener via yfinance
AN,"AutoNation, Inc.",NYQ,USD,207.18,6849537536.0,83494369.0,1990-05-11,235.81,2026-09-04,Yahoo Finance screener via yfinance
OGC.TO,OceanaGold Corporation,TOR,CAD,42.31,6824860039.0,28523906.0,2007-10-25,59.2,2026-09-04,Yahoo Finance screener via yfinance
SRRK,Scholar Rock Holding Corporation,NMS,USD,55.94,6812668416.0,73756890.0,2018-05-25,61.76,2026-09-04,Yahoo Finance screener via yfinance
ACT,"Enact Holdings, Inc.",NMS,USD,49.51,6806815744.0,17010745.0,2021-09-16,50.56,2026-09-04,Yahoo Finance screener via yfinance
MAC,The Macerich Company,NYQ,USD,23.06,6803400192.0,82471807.0,1994-03-10,26.68,2026-09-04,Yahoo Finance screener via yfinance
JOBY,"Joby Aviation, Inc.",NYQ,USD,6.87,6795283456.0,268741086.0,2020-11-09,19.98,2026-09-04,Yahoo Finance screener via yfinance
RIG,Transocean Ltd.,NYQ,USD,6.02,6723618304.0,235017188.0,1993-05-28,7.66,2026-09-04,Yahoo Finance screener via yfinance
POOL,Pool Corporation,NMS,USD,184.07,6689241600.0,168750222.0,1995-10-13,336.15,2026-09-04,Yahoo Finance screener via yfinance
HR,Healthcare Realty Trust Incorporated,NYQ,USD,19.27,6686647808.0,74553992.0,1993-05-27,22.04,2026-09-04,Yahoo Finance screener via yfinance
SCR.TO,Strathcona Resources Ltd.,TOR,CAD,42.98,6676997689.0,12439497.0,2010-03-25,51.7,2026-09-04,Yahoo Finance screener via yfinance
TAL,TAL Education Group,NYQ,USD,11.99,6650867712.0,52983366.0,2010-10-20,13.37,2026-09-04,Yahoo Finance screener via yfinance
MATX,"Matson, Inc.",NYQ,USD,222.27,6646641664.0,66945057.0,1973-05-03,230.74,2026-09-04,Yahoo Finance screener via yfinance
WEX,WEX Inc.,NYQ,USD,195.0,6645914112.0,133908840.0,2005-02-16,203.99,2026-09-04,Yahoo Finance screener via yfinance
ALGM,"Allegro MicroSystems, Inc.",NMS,USD,35.56,6628456960.0,97839606.0,2020-10-29,71.77,2026-09-04,Yahoo Finance screener via yfinance
DOX,Amdocs Limited,NMS,USD,63.28,6607380992.0,89074004.0,1998-06-19,86.14,2026-09-04,Yahoo Finance screener via yfinance
MGY,Magnolia Oil & Gas Corporation,NYQ,USD,27.21,6598209024.0,120959552.0,2017-06-29,32.76,2026-09-04,Yahoo Finance screener via yfinance
CPB,The Campbell's Company,NMS,USD,22.125,6597813248.0,175821999.0,1973-02-21,34.17,2026-09-04,Yahoo Finance screener via yfinance
LNTH,"Lantheus Holdings, Inc.",NGM,USD,100.98,6591203840.0,134907664.0,2015-06-25,111.86,2026-09-04,Yahoo Finance screener via yfinance
FNB,F.N.B. Corporation,NYQ,USD,18.47,6574653440.0,88353979.0,1986-09-02,19.59,2026-09-04,Yahoo Finance screener via yfinance
STEP,StepStone Group Inc.,NMS,USD,50.91,6571663360.0,70818661.0,2020-09-16,77.795,2026-09-04,Yahoo Finance screener via yfinance
LYFT,"Lyft, Inc.",NMS,USD,17.28,6541175808.0,204986523.0,2019-03-29,25.54,2026-09-04,Yahoo Finance screener via yfinance
PL,Planet Labs PBC,NYQ,USD,18.35,6539986432.0,185475928.0,2021-04-26,51.76,2026-09-04,Yahoo Finance screener via yfinance
RSI,"Rush Street Interactive, Inc.",NYQ,USD,26.77,6538492928.0,75948765.0,2020-04-27,34.53,2026-09-04,Yahoo Finance screener via yfinance
ENS,EnerSys,NYQ,USD,179.99,6491379712.0,99533570.0,2004-08-02,244.3,2026-09-04,Yahoo Finance screener via yfinance
HIMS,"Hims & Hers Health, Inc.",NYQ,USD,27.82,6490779136.0,422815704.0,2019-09-13,65.299,2026-09-04,Yahoo Finance screener via yfinance
BILI,Bilibili Inc.,NMS,USD,15.5,6486839296.0,38698990.0,2018-03-28,36.4,2026-09-04,Yahoo Finance screener via yfinance
CAMT,Camtek Ltd.,NGM,USD,138.9,6482209280.0,67984744.0,2000-07-28,215.99,2026-09-04,Yahoo Finance screener via yfinance
UBSI,"United Bankshares, Inc.",NMS,USD,47.59,6480489472.0,46858637.0,1987-06-04,49.62,2026-09-04,Yahoo Finance screener via yfinance
MTG,MGIC Investment Corporation,NYQ,USD,31.47,6455278080.0,55629550.0,1991-08-07,31.89,2026-09-04,Yahoo Finance screener via yfinance
PLXS,Plexus Corp.,NMS,USD,242.07,6451674112.0,74498979.0,1986-02-05,307.06,2026-09-04,Yahoo Finance screener via yfinance
PAGP,"Plains GP Holdings, L.P.",NMS,USD,27.68,6449452032.0,40908936.0,2013-10-16,28.7,2026-09-04,Yahoo Finance screener via yfinance
EPRT,"Essential Properties Realty Trust, Inc.",NYQ,USD,29.7,6440320000.0,53932111.0,2018-06-21,34.73,2026-09-04,Yahoo Finance screener via yfinance
GLBE,Global-E Online Ltd.,NMS,USD,38.29,6431471616.0,58927238.0,2021-05-12,43.99,2026-09-04,Yahoo Finance screener via yfinance
AAON,"AAON, Inc.",NMS,USD,77.98,6429734912.0,85027832.0,1992-12-16,150.46,2026-09-04,Yahoo Finance screener via yfinance
SWX,"Southwest Gas Holdings, Inc.",NYQ,USD,88.69,6425223168.0,45921642.0,1973-02-21,94.47,2026-09-04,Yahoo Finance screener via yfinance
INGR,Ingredion Incorporated,NYQ,USD,101.68,6412345344.0,82612458.0,1997-12-11,128.98,2026-09-04,Yahoo Finance screener via yfinance
ORA,"Ormat Technologies, Inc.",NYQ,USD,104.19,6407366144.0,87941153.0,2004-11-11,146.39,2026-09-04,Yahoo Finance screener via yfinance
G,Genpact Limited,NYQ,USD,38.08,6398750208.0,93934678.0,2007-08-02,48.64,2026-09-04,Yahoo Finance screener via yfinance
LKQ,LKQ Corporation,NMS,USD,25.25,6388302336.0,79172638.0,2003-10-06,37.13,2026-09-04,Yahoo Finance screener via yfinance
POWL,"Powell Industries, Inc.",NMS,USD,175.16,6381528064.0,129534674.0,1980-03-17,328.0,2026-09-04,Yahoo Finance screener via yfinance
ANF,Abercrombie & Fitch Co.,NYQ,USD,143.54,6377727488.0,219009600.0,1996-09-26,154.58,2026-09-04,Yahoo Finance screener via yfinance
GTES,Gates Industrial Corporation Ltd.,NYQ,USD,25.19,6376878080.0,48590326.0,2018-01-25,30.34,2026-09-04,Yahoo Finance screener via yfinance
RNG,"RingCentral, Inc.",NYQ,USD,76.36,6376530432.0,142036701.0,2013-09-27,77.95,2026-09-04,Yahoo Finance screener via yfinance
NICE,NICE Ltd.,NMS,USD,108.31,6346661376.0,64723565.0,1996-01-25,153.68,2026-09-04,Yahoo Finance screener via yfinance
ELF,"e.l.f. Beauty, Inc.",NYQ,USD,107.41,6338049024.0,305554920.0,2016-09-22,150.99,2026-09-04,Yahoo Finance screener via yfinance
IBP,"Installed Building Products, Inc.",NYQ,USD,237.7,6317870080.0,92995133.0,2014-02-13,349.0,2026-09-04,Yahoo Finance screener via yfinance
HRB,"H&R Block, Inc.",NYQ,USD,51.1,6298888192.0,112188364.0,1973-02-21,58.67,2026-09-04,Yahoo Finance screener via yfinance
CHDN,Churchill Downs Incorporated,NMS,USD,90.28,6292537344.0,92120809.0,1993-03-29,118.35,2026-09-04,Yahoo Finance screener via yfinance
KNSA,"Kiniksa Pharmaceuticals International, plc",NMS,USD,80.47,6278592512.0,58720488.0,2018-05-25,82.94,2026-09-04,Yahoo Finance screener via yfinance
TVTX,"Travere Therapeutics, Inc.",NGM,USD,66.54,6272132096.0,117428129.0,2012-11-08,68.03,2026-09-04,Yahoo Finance screener via yfinance
QBTS,D-Wave Quantum Inc.,NMS,USD,16.82,6264439808.0,351255037.0,2020-12-11,46.75,2026-09-04,Yahoo Finance screener via yfinance
GATX,GATX Corporation,NYQ,USD,177.31,6259939328.0,40943893.0,1973-02-21,205.56,2026-09-04,Yahoo Finance screener via yfinance
ESNT,Essent Group Ltd.,NYQ,USD,69.63,6258100224.0,50599773.0,2013-10-31,70.37,2026-09-04,Yahoo Finance screener via yfinance
NPO,Enpro Inc.,NYQ,USD,295.27,6250180608.0,72882380.0,2002-05-24,390.42,2026-09-04,Yahoo Finance screener via yfinance
CACC,Credit Acceptance Corporation,NMS,USD,601.58,6244749312.0,92073022.0,1992-06-05,668.86,2026-09-04,Yahoo Finance screener via yfinance
FSV,FirstService Corporation,NMS,USD,142.91,6240846848.0,30497423.0,2015-06-02,209.66,2026-09-04,Yahoo Finance screener via yfinance
KGS,"Kodiak Gas Services, Inc.",NYQ,USD,61.7,6238118912.0,112072435.0,2023-06-29,77.68,2026-09-04,Yahoo Finance screener via yfinance
GDS,GDS Holdings Limited,NGM,USD,31.12,6235751424.0,62721706.0,2016-11-02,48.61,2026-09-04,Yahoo Finance screener via yfinance
VAL,Valaris Limited,NYQ,USD,89.74,6231169024.0,88628750.0,2021-05-03,114.12,2026-09-04,Yahoo Finance screener via yfinance
AMRX,"Amneal Pharmaceuticals, Inc.",NMS,USD,17.87,6224050176.0,35686158.0,2018-05-07,19.26,2026-09-04,Yahoo Finance screener via yfinance
VIPS,Vipshop Holdings Limited,NYQ,USD,13.08,6219539968.0,33115499.0,2012-03-23,21.08,2026-09-04,Yahoo Finance screener via yfinance
IFS,Intercorp Financial Services Inc.,NYQ,USD,56.29,6214286848.0,15731591.0,2019-07-01,61.38,2026-09-04,Yahoo Finance screener via yfinance
PEGA,Pegasystems Inc.,NMS,USD,37.72,6201354752.0,100395967.0,1996-07-19,68.1,2026-09-04,Yahoo Finance screener via yfinance
EPAM,"EPAM Systems, Inc.",NYQ,USD,119.88,6184246784.0,193322084.0,2012-02-08,222.53,2026-09-04,Yahoo Finance screener via yfinance
CIG,Companhia Energética de Minas Gerais - CEMIG,NYQ,USD,2.15,6150466560.0,12768014.0,1996-11-18,2.76,2026-09-04,Yahoo Finance screener via yfinance
LQDA,Liquidia Corporation,NCM,USD,68.63,6142994944.0,129354579.0,2018-07-26,93.61,2026-09-04,Yahoo Finance screener via yfinance
MIRM,"Mirum Pharmaceuticals, Inc.",NGM,USD,100.63,6136540672.0,78646974.0,2019-07-18,130.0,2026-09-04,Yahoo Finance screener via yfinance
PSK.TO,PrairieSky Royalty Ltd.,TOR,CAD,36.29,6116832845.0,11065655.0,2014-05-29,37.295,2026-09-04,Yahoo Finance screener via yfinance
ST,Sensata Technologies Holding plc,NYQ,USD,42.02,6115416576.0,70685078.0,2010-03-11,53.89,2026-09-04,Yahoo Finance screener via yfinance
ACI,"Albertsons Companies, Inc.",NYQ,USD,12.59,6110250496.0,107488888.0,2020-06-26,20.0,2026-09-04,Yahoo Finance screener via yfinance
CWST,"Casella Waste Systems, Inc.",NMS,USD,95.96,6106898944.0,60437527.0,1997-10-29,107.96,2026-09-04,Yahoo Finance screener via yfinance
JBTM,JBT Marel Corporation,NYQ,USD,117.64,6102788608.0,67780521.0,2008-07-22,170.19,2026-09-04,Yahoo Finance screener via yfinance
RYN,Rayonier Inc.,NYQ,USD,20.32,6080750592.0,57074958.0,1994-02-17,27.06,2026-09-04,Yahoo Finance screener via yfinance
HWC,Hancock Whitney Corporation,NMS,USD,75.6,6064862720.0,66216906.0,1991-06-04,80.13,2026-09-04,Yahoo Finance screener via yfinance
COGT,"Cogent Biosciences, Inc.",NMS,USD,34.95,6064697856.0,80977368.0,2018-03-29,43.73,2026-09-04,Yahoo Finance screener via yfinance
